item_id,order_id,product_id,quantity,unit_price,discount_percent
2677,359,173,3,67117.71,32
2678,180,318,2,32369.56,35
2679,712,239,5,41596.3,16
2680,371,275,1,6674.8,27
2681,261,313,3,26002.39,29
2682,347,150,2,19751.59,4
2683,115,144,2,47156.34,45
2684,459,293,5,62902.05,47
2685,749,504,5,20058.68,5
2686,462,449,4,69565.99,15
2687,681,301,2,35331.3,1
2688,197,569,5,27985.27,10
2689,840,75,4,9196.14,0
2690,671,556,1,2345.21,4
2691,622,397,-2,8273.63,16
2692,337,200,1,26146.22,50
2693,236,333,5,56235.75,9
2694,274,235,3,66247.91,19
2695,13,37,1,4039.15,45
2696,894,406,4,38343.93,18
2697,527,69,4,52298.59,11
2698,286,261,3,64314.73,23
2699,268,269,4,18462.13,34
2700,216,548,3,53665.51,30
2701,618,223,4,31649.08,35
2702,110,16,3,39584.01,38
2703,127,151,-5,47701.14,32
2704,525,262,-5,42073.46,39
2705,582,594,4,70430.11,33
2706,527,159,5,15516.63,20
2707,493,593,2,61773.21,6
2708,281,461,-2,42772.33,14
2709,38,92,5,25576.11,24
2710,728,259,2,53262.98,13
2711,852,571,-2,33416.83,10
2712,534,242,2,13860.22,6
2713,155,116,5,41722.88,25
2714,943,161,5,40260.29,11
2715,530,528,1,67949.6,35
2716,947,218,2,35433.07,2
2717,836,120,1,47963.86,11
2718,911,3,1,20944.11,33
2719,396,473,4,58180.22,2
2720,932,31,-5,63803.66,38
2721,688,572,4,19487.54,7
2722,12,561,1,66911.07,12
2723,382,393,1,36708.56,46
2724,241,567,3,28248.66,41
2725,250,88,5,52905.11,3
2726,806,495,3,53794.99,48
2727,785,564,2,53320.05,19
2728,419,324,1,48441.96,12
2729,751,18,4,1272.75,25
2730,938,187,1,9654.05,17
2731,967,338,-5,60491.94,4
2732,340,21,1,7062.27,42
2733,400,433,3,10497.22,0
2734,927,403,3,27452.1,5
2735,726,93,2,4055.22,0
2736,828,458,5,16525.97,25
2737,629,276,5,44215.79,33
2738,630,16,3,46625.96,48
2739,200,441,4,32503.6,18
2740,568,145,4,2555.83,36
2741,579,415,2,21944.02,29
2742,804,16,5,39493.44,27
2743,572,569,5,32619.2,36
2744,122,484,5,6827.33,42
2745,657,497,5,16763.76,1
2746,380,440,2,31530.37,4
2747,584,466,-4,247.84,38
2748,243,130,1,17666.01,8
2749,442,368,4,31545.01,40
2750,535,592,5,10701.33,11
2751,390,16,3,49336.07,35
2752,876,6,5,43092.05,8
2753,964,75,4,9218.59,32
2754,322,121,4,3570.06,18
2755,724,93,2,3514.23,24
2756,617,190,1,36196.27,43
2757,817,565,2,57115.43,38
2758,730,413,-2,7507.98,11
2759,167,145,5,2873.9,21
2760,525,77,4,27760.83,45
2761,903,271,3,56464.24,8
2762,108,567,3,26347.73,23
2763,498,47,3,25607.25,32
2764,130,3,5,21528.61,23
2765,509,1,5,55136.23,46
2766,51,65,4,25563.48,45
2767,921,351,4,37544.1,3
2768,471,176,2,50968.05,17
2769,868,482,2,45296.54,35
2770,626,336,3,45937.6,5
2771,498,533,5,58525.83,44
2772,269,464,2,22950.48,26
2773,75,399,5,69301.88,50
2774,791,383,1,58515.28,3
2775,806,360,5,61146.38,48
2776,972,61,1,10165.92,23
2777,999,2,5,51971.11,29
2778,908,112,1,14754.23,27
2779,83,45,3,16359.32,50
2780,452,55,5,6672.22,2
2781,34,474,1,190.41,37
2782,322,16,1,49060.83,16
2783,928,89,5,33608.32,19
2784,576,336,3,49638.32,41
2785,145,582,5,54506.33,37
2786,569,587,2,12812.69,26
2787,353,135,5,14559.32,30
2788,785,119,4,10691.14,5
2789,983,528,2,73165.29,12
2790,825,319,5,7694.85,49
2791,743,73,1,11761.51,2
2792,158,361,5,63111.73,25
2793,228,188,1,60173.22,18
2794,219,369,4,46260.91,48
2795,903,248,3,59991.1,9
2796,431,543,1,40262.15,17
2797,559,446,1,8038.19,28
2798,199,562,2,19469.24,16
2799,913,307,5,3002.75,35
2800,311,182,3,54646.57,24
2801,944,306,4,49307.48,34
2802,49,339,3,41110.24,28
2803,950,284,1,7166.14,28
2804,635,344,3,13186.42,25
2805,164,211,5,20775.13,0
2806,609,35,5,61358.3,49
2807,333,110,1,15506.96,44
2808,317,29,5,24601.13,14
2809,103,86,1,41927.9,32
2810,964,398,1,12168.75,43
2811,20,146,3,63003.76,45
2812,966,456,4,19746.43,44
2813,182,173,1,56739.62,39
2814,380,240,3,13833.59,17
2815,716,86,2,48916.69,5
2816,683,139,2,47677.2,20
2817,804,580,3,18063.36,3
2818,11,162,4,47640.87,44
2819,942,52,1,9766.87,21
2820,220,188,3,69490.87,41
2821,703,266,4,48668.74,39
2822,348,33,4,19038.07,31
2823,103,454,2,45542.99,29
2824,610,564,1,66641.3,45
2825,761,375,1,57466.62,42
2826,770,68,1,45941.76,25
2827,295,222,3,9776.81,0
2828,209,593,1,47403.88,22
2829,130,33,2,19953.96,32
2830,627,292,1,19519.26,19
2831,642,97,2,72397.94,21
2832,902,179,5,35639.39,48
2833,769,250,3,40384.07,21
2834,151,47,3,25227.82,2
2835,61,418,4,43064.1,36
2836,14,20,4,31703.67,35
2837,61,76,5,9696.9,28
2838,489,270,1,13154.3,15
2839,491,513,3,65657.63,8
2840,734,224,2,21242.66,18
2841,315,595,3,24408.27,1
2842,3,403,4,28887.11,48
2843,869,161,3,41865.24,13
2844,165,357,1,645.38,13
2845,389,321,3,5430.49,25
2846,189,293,1,59996.99,16
2847,189,597,1,43902.6,42
2848,970,587,2,10521.88,14
2849,316,339,1,41354.74,47
2850,807,33,5,17514.5,26
2851,860,48,3,58200.92,40
2852,783,554,5,6816.38,32
2853,260,249,1,15846.55,7
2854,91,394,4,11452.79,50
2855,140,7,3,69329.0,21
2856,981,468,3,27958.23,36
2857,570,557,4,46012.02,36
2858,882,191,1,17772.42,47
2859,608,434,3,24472.03,2
2860,237,247,4,44929.17,11
2861,817,9,2,17791.1,22
2862,534,192,1,10237.79,29
2863,912,26,5,35035.33,28
2864,118,94,3,6919.13,14
2865,731,564,1,53065.58,27
2866,718,173,1,61070.64,38
2867,743,176,1,44204.53,33
2868,805,128,5,14436.02,31
2869,741,5,3,55304.96,27
2870,109,115,5,51090.08,34
2871,381,341,5,65374.53,46
2872,603,321,5,6598.82,44
2873,997,482,2,48093.6,6
2874,391,570,5,34647.81,3
2875,769,348,2,34247.92,48
2876,828,222,1,9151.35,24
2877,624,159,5,20196.01,30
2878,921,177,5,13665.51,19
2879,888,55,1,8658.67,8
2880,173,489,2,34600.64,11
2881,565,219,5,22800.72,8
2882,641,235,2,62836.14,9
2883,61,259,1,53432.85,31
2884,286,217,2,37131.16,33
2885,766,113,1,43065.27,23
2886,592,201,1,41587.36,47
2887,643,14,2,43968.61,13
2888,52,284,2,6768.43,8
2889,134,450,4,46752.22,8
2890,713,106,2,54753.72,12
2891,43,134,5,16645.46,21
2892,908,49,4,13017.18,12
2893,3,59,3,53213.36,38
2894,237,451,4,16965.27,25
2895,925,599,1,39645.73,14
2896,136,73,1,13301.96,38
2897,92,426,1,51508.6,24
2898,886,42,2,24578.86,33
2899,224,123,1,19290.36,47
2900,555,283,1,35663.41,25
2901,167,155,5,18264.89,12
2902,962,122,4,64383.26,32
2903,58,376,4,21036.63,23
2904,993,428,4,55407.61,48
2905,899,42,4,22010.56,25
2906,953,157,1,28373.12,25
2907,371,371,1,21805.91,18
2908,798,261,3,59741.01,28
2909,989,442,4,6303.58,43
2910,314,194,2,54778.49,22
2911,9,310,5,20028.97,29
2912,195,133,2,1153.96,27
2913,904,121,1,3359.23,9
2914,262,222,4,9478.76,47
2915,352,569,3,26975.21,9
2916,104,528,5,66468.42,2
2917,547,505,5,29859.98,39
2918,101,418,2,43973.22,46
2919,319,87,5,33365.99,24
2920,270,226,2,35299.68,15
2921,909,138,3,3360.59,11
2922,911,375,1,48858.13,15
2923,231,252,3,4023.75,2
2924,829,247,1,37149.7,23
2925,869,542,4,5473.99,23
2926,737,274,3,26077.89,49
2927,746,400,5,56968.24,31
2928,339,465,4,30417.59,46
2929,817,275,3,8871.92,23
2930,991,246,4,18041.19,30
2931,878,278,4,13952.34,46
2932,609,515,4,57309.17,4
2933,442,214,3,50780.73,11
2934,352,293,3,51822.88,44
2935,931,9,5,17094.82,39
2936,940,314,5,53442.38,21
2937,190,409,5,6232.54,50
2938,963,381,5,49153.05,19
2939,865,458,2,15391.12,15
2940,14,465,3,26314.44,23
2941,796,122,3,58311.51,7
2942,956,293,1,70060.45,16
2943,667,558,5,6109.0,50
2944,919,162,4,48415.06,19
2945,796,325,3,12647.24,3
2946,464,581,4,48509.34,49
2947,469,232,1,18088.57,43
2948,926,19,1,48752.31,43
2949,749,125,4,21277.8,22
2950,942,172,-2,10122.12,5
2951,378,563,-4,11332.83,35
2952,288,326,2,44231.99,42
2953,287,181,-4,29067.12,32
2954,817,472,3,47326.92,43
2955,667,511,1,42490.47,12
2956,659,168,1,1917.71,26
2957,816,350,2,54588.93,28
2958,474,464,2,26887.62,25
2959,699,332,4,21858.81,29
2960,4,115,3,58697.74,41
2961,848,48,3,69299.75,28
2962,955,550,1,6797.47,23
2963,334,532,1,13602.97,9
2964,496,183,2,36213.1,11
2965,328,475,2,52208.83,1
2966,619,309,2,73869.63,44
2967,811,127,2,508.73,33
2968,826,89,4,37849.32,2
2969,204,125,2,18036.88,22
2970,360,158,5,3121.56,11
2971,929,28,5,36087.24,36
2972,744,497,2,18375.15,46
2973,383,361,2,67651.15,9
2974,174,155,4,19204.72,39
2975,195,535,5,62627.48,0
2976,295,373,4,20426.13,50
2977,852,228,3,18392.31,14
2978,434,438,1,54872.15,2
2979,481,407,1,48152.31,35
2980,1000,471,1,49752.1,24
2981,622,510,1,43092.74,10
2982,850,205,4,7952.78,0
2983,504,128,2,13669.55,22
2984,661,567,2,27975.22,35
2985,695,574,2,54969.52,31
2986,683,446,-3,7552.49,16
2987,799,413,4,6953.11,28
2988,772,269,2,19065.76,13
2989,708,157,2,31637.04,45
2990,521,18,1,1244.03,18
2991,260,158,3,2930.89,42
2992,879,580,2,17292.49,42
2993,702,189,-2,62377.6,22
2994,415,59,4,45040.64,39
2995,346,217,3,34418.33,24
2996,249,491,2,7984.31,41
2997,118,545,1,14400.63,43
2998,813,504,3,16437.29,15
2999,7,498,3,23065.13,35
3000,973,313,1,29154.97,20
